"id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","age"
"2767600920",465000,2,1,730,2600,1,0,0,4,6,730,0,1918,0,96
"7972601680",290000,3,1,910,7620,1,0,2,3,7,910,0,1971,0,44
"1725059136",1815000,4,4.5,4510,12873,2,0,2,3,12,4510,0,1998,0,16
"4037000080",416000,3,1,1110,12150,1,0,0,4,7,1110,0,1957,0,57
"3580900290",360000,4,2,1450,8940,1,0,0,3,7,1450,0,1962,0,53
"7527410080",585083,5,2.75,2910,36250,1,0,0,3,8,1590,1320,1977,0,37
"2653000005",840000,4,2.75,2600,2750,1.5,0,0,3,7,1620,980,1936,0,78
"3028200080",81000,2,1,730,9975,1,0,0,1,5,730,0,1943,0,72
"4218400005",1285000,3,2.25,2440,9200,1,0,1,4,8,2440,0,1950,0,65
"4058802335",326000,4,1.75,2290,7380,1,0,0,3,7,1390,900,1963,0,51
"2487200680",447000,2,1,720,7500,1,0,2,3,6,720,0,1925,0,90
"1950900005",185000,3,1,940,7125,1.5,0,0,4,7,940,0,1958,0,56
"6647400250",439950,3,2.5,1540,7773,2,0,0,4,8,1540,0,1982,0,32
"9407000920",234000,3,1.5,1140,10300,1.5,0,0,4,6,1140,0,1967,0,47
"8617000020",485000,4,2.5,2100,8886,2,0,0,4,7,2100,0,1964,0,50
"1193000190",750000,4,1.75,2670,6250,2,0,0,4,8,2020,650,1941,0,73
"7443000480",865000,4,2,2750,5527,2,0,0,3,8,2130,620,1901,1987,114
"2557000380",287500,4,2.5,2570,9000,1,0,0,4,8,1590,980,1979,0,35
"4450700010",375000,3,1.75,1660,9673,1,0,0,3,7,1130,530,1976,0,38
"1236300307",565000,3,2.25,1700,8800,1,0,0,5,7,850,850,1969,0,45
"3422059249",260000,4,3,1530,8306,2,0,0,3,7,1530,0,2010,0,5
"9476200290",190000,3,1,1260,10900,1,0,0,4,6,1260,0,1943,0,71
"3812400898",399950,5,2,2760,6420,1,0,0,5,7,1380,1380,1964,0,50
"5422420470",275000,3,2.5,1830,7062,2,0,0,3,7,1830,0,1990,0,25
"2492200280",528000,3,2.75,2160,4086,1,0,0,3,7,1380,780,1987,0,27
"4331000130",315000,3,2,1770,9685,1,0,0,3,5,1770,0,1948,0,66
"6073500190",614306,2,2.25,2210,5500,1,0,0,4,8,1410,800,1968,0,46
"9522300010",1490000,3,3.5,4560,14608,2,0,2,3,12,4560,0,1990,0,25
"3629910470",590000,3,2.5,2110,3870,2,0,0,3,9,2110,0,2004,0,10
"1250200285",261500,3,1,1130,3600,1,0,0,3,6,1130,0,1908,0,107
"1509700050",3e+05,4,2.5,1960,9898,2,0,0,3,8,1960,0,2001,0,13
"2045800006",439000,3,2.25,2230,4551,1.5,0,2,5,8,1450,780,1928,0,86
"2171400199",277554,5,2.25,2350,13000,1,0,0,3,7,2350,0,1961,0,53
"2123049502",215000,3,2,1340,8505,1,0,0,3,6,1340,0,1931,0,83
"284000095",1200000,2,2.25,2160,17861,2,1,4,4,9,2160,0,1956,0,58
"5652600427",420000,4,2,1700,6375,1,0,0,4,7,850,850,1950,0,65
"7202330470",485000,3,2.5,1650,3436,2,0,0,3,7,1650,0,2003,0,12
"6131600255",202500,3,2,1540,8316,1,0,0,5,6,1540,0,1954,0,60
"7853301660",710000,5,3.25,3920,8572,2,0,0,3,9,3920,0,2007,0,8
"9211010440",535000,4,2.5,3250,6933,2,0,0,3,8,3250,0,2009,0,6
"1423900080",260000,4,1.75,1360,7700,1,0,0,4,7,1360,0,1966,0,48
"2215901190",254000,3,2,1480,7480,1,0,0,4,7,1480,0,1992,0,22
"251100020",6e+05,4,2.5,2360,5226,2,0,0,3,8,2360,0,2001,0,13
"3395041206",285000,3,2.5,1800,2516,2,0,0,3,7,1800,0,2001,0,13
"224069169",8e+05,4,3.75,2540,20662,2,0,0,3,10,2540,0,1998,0,16
"3365901435",165000,3,1,1200,13100,1,0,0,3,6,1200,0,1943,0,71
"7689600630",216500,2,1,710,6960,1,0,0,4,6,710,0,1943,0,71
"3158500290",387990,4,2.5,2640,5595,2,0,0,3,8,2640,0,2011,0,3
"7189800095",5e+05,4,2.5,3010,5040,2,0,0,3,8,3010,0,2006,0,8
"7202270440",650000,4,2.5,2770,5612,2,0,0,3,7,2770,0,2001,0,13
"3501600114",646000,4,2.5,2310,4079,2,0,0,3,8,2310,0,2008,0,6
"8097000250",323400,4,3,2060,9138,1,0,0,3,8,1430,630,1992,0,23
"9542830430",3e+05,3,2.5,1880,4200,2,0,0,3,7,1880,0,2007,0,7
"6012500170",712500,5,2,2280,5400,1.5,0,0,4,7,1340,940,1947,0,67
"7217400895",550000,3,1.75,1380,3402,1.5,0,0,3,7,1380,0,1900,2000,114
"2651100050",4e+05,3,1,1180,7537,1,0,0,3,7,1180,0,1969,0,46
"2212200050",255000,4,1.75,1650,7200,1,0,0,3,7,1100,550,1977,0,37
"7922900460",660000,3,1.75,2030,9032,2,0,2,4,7,2030,0,1963,0,51
"8925100440",925000,4,2.25,2110,6375,1,0,2,4,8,1600,510,1941,0,74
"259800680",534000,4,2.25,2130,7210,1,0,0,5,7,1330,800,1965,0,49
"271200130",215000,3,1,1690,7700,1,0,0,4,7,1690,0,1969,0,45
"3760500280",1950000,3,2.5,2510,12779,1.5,0,4,3,10,2510,0,1968,0,46
"5315100277",1400000,5,4.25,3530,7924,2,0,0,3,10,3530,0,2001,0,13
"9265410010",212000,3,1.75,1470,8350,1,0,0,3,7,1470,0,1990,0,25
"8731800840",265000,3,1.75,1840,7300,1,0,0,3,8,1840,0,1966,0,48
"7579200715",4e+05,3,1.75,1860,5750,1.5,0,0,5,6,1300,560,1918,0,96
"9485300010",311500,4,2.5,1940,10133,2,0,0,3,8,1940,0,1992,0,23
"1652500010",2328000,4,3.5,4420,20759,2,0,0,3,11,4420,0,2003,0,12
"4059400190",225000,2,1,800,6050,1,0,0,4,6,800,0,1944,0,70
"8965510190",1250000,4,2.5,3700,21755,1,0,4,3,11,2620,1080,1988,0,26
"7100000250",380000,3,1,1400,8710,1,0,0,4,7,1400,0,1948,0,67
"2541100010",6e+05,4,2.5,2250,11370,2,0,0,3,8,2250,0,1991,0,23
"7732410130",6e+05,3,2.25,2230,9053,2,0,0,4,9,2230,0,1987,0,27
"7889600285",315000,3,2.5,1950,3000,2,0,0,3,7,1950,0,2001,0,13
"1556200005",847000,5,1,2550,4623,2.5,0,0,4,9,2550,0,1905,0,109
"8691310980",730000,4,2.5,2750,10351,2,0,0,3,10,2750,0,1998,0,17
"1561600095",1058000,4,2,2290,11137,1,0,0,4,8,2290,0,1955,0,59
"3025300250",1620000,4,2.25,2350,17709,2,0,0,4,9,2350,0,1977,0,38
"5297200089",664000,2,1.75,1720,5785,1,0,0,3,6,860,860,1948,2002,67
"3303860630",454450,4,3,2810,6000,2,0,0,3,9,2810,0,2007,0,8
"6430500086",341000,3,1,940,4200,1,0,0,3,7,940,0,1955,0,60
"4025300285",276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,68
"923049400",185000,2,1,1390,11340,1,0,0,4,7,1390,0,1969,0,45
"5466300130",160000,2,2.5,1660,2258,2,0,0,3,7,1660,0,1981,0,33
"4136900250",270000,4,2.5,1920,8497,2,0,0,3,8,1920,0,1998,0,16
"7635800313",3e+05,4,1.5,1460,8760,1,0,0,3,7,1460,0,1958,0,56
"2938100005",264950,3,1.5,1370,10115,1,0,0,4,7,1370,0,1957,0,57
"796000235",209950,2,1,1050,6250,1,0,0,4,6,840,210,1943,0,72
"8682280170",850000,3,2.5,3360,8708,2,0,0,3,9,3360,0,2006,0,9
"7504110780",645000,4,2.5,3160,11380,2,0,0,3,9,3160,0,1983,0,31
"1445500010",855000,4,2.25,2480,36974,2,0,0,4,9,2480,0,1973,0,42
"7574910420",632500,4,1.5,2720,37258,2,0,0,3,10,2720,0,1994,0,20
"2115720130",289950,3,2.5,2070,5013,2,0,0,3,8,2070,0,1987,0,27
"3586500630",850000,2,1.75,2170,25732,1,0,2,4,8,2170,0,1952,0,62
"9475960050",565000,4,2.75,3260,4900,2,0,0,3,9,3260,0,2013,0,1
"7527000020",792000,3,2.5,2250,19270,2,0,0,3,8,2250,0,1999,0,16
"3668000500",260000,3,2.25,1950,9600,1,0,0,4,7,1200,750,1987,0,27
"1549500585",585000,3,2,2220,209523,1,0,0,3,7,2220,0,1991,0,24
"8898700680",295500,3,1.75,1330,10523,1,0,0,3,7,1000,330,1981,0,33
"6163901061",329000,4,2,1190,7877,1.5,0,0,5,7,1190,0,1946,0,68
"7855600080",750000,3,1.75,2770,15232,1,0,0,3,8,1570,1200,1976,0,39
"4024100807",495000,4,2.5,2310,7555,2,0,0,3,9,2310,0,1997,0,18
"5037300130",672500,3,1.75,1580,5750,1,0,2,4,8,1330,250,1947,0,68
"3528900086",1307000,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,82
"1552520010",405000,3,2.5,1500,9636,2,0,0,3,7,1500,0,1994,0,20
"5113400168",620000,3,1.75,2140,5808,1,0,1,3,7,1070,1070,1947,0,68
"9346900170",615000,4,2.25,2330,7020,1,0,0,4,8,1450,880,1973,0,41
"3999300080",887000,6,2.25,3830,11180,1,0,2,5,9,2440,1390,1962,0,52
"472000895",1057000,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,2000,73
"687600010",753000,4,1.75,2160,39430,1,0,0,4,8,1660,500,1974,0,40
"1130000005",1600000,3,2.25,3170,5000,2,0,0,5,10,2230,940,1975,0,39
"7397300170",3710000,4,3.5,5550,28078,2,0,2,4,12,3350,2200,2000,0,14
"1077100020",365000,3,1.5,1520,8519,1,0,0,3,7,1520,0,1954,0,60
"7856570190",870000,4,2.75,3410,23000,2,0,0,4,10,3410,0,1982,0,32
"5104510010",321000,4,2.5,1830,9601,2,0,0,3,7,1830,0,2003,0,11
"2895550050",280000,3,2.5,1550,4486,2,0,0,3,7,1550,0,2000,0,15
"4142450480",288000,3,2.5,1520,3593,2,0,0,3,7,1520,0,2004,0,10
"5559200020",248500,3,2,1240,12285,1,0,0,3,7,620,620,1939,1991,76
"5381000352",330000,4,2.5,2380,13550,2,0,0,3,7,2380,0,1999,0,15
"2474300050",740000,5,3.5,2720,11454,2,0,0,3,9,1830,890,1988,0,26
"7787110680",445000,3,2.5,2210,8010,2,0,0,3,8,2210,0,1998,0,16
"1788700185",198500,2,1,1050,9600,1,0,0,4,6,1050,0,1959,0,56
"2887950020",280000,7,2.5,1940,5458,2,0,0,3,7,1940,0,1994,0,20
"8835210480",336500,3,2.25,1420,3433,2,0,0,4,7,1420,0,1981,0,33
"844000225",267000,3,2.5,1690,10336,2,0,0,4,7,1690,0,1989,0,26
"1771000430",315000,3,1,1160,9180,1,0,0,3,7,1160,0,1968,0,46
"8078430480",545000,4,2.5,2040,7412,2,0,0,3,8,2040,0,1988,0,26
"8001450170",274950,3,1.75,1840,16679,1,0,0,3,8,1840,0,1989,0,25
"8924100430",5e+05,2,1,1440,7130,1,0,2,3,7,1210,230,1948,0,66
"7418700050",299000,3,1,1390,9624,1.5,0,0,4,7,1390,0,1954,0,60
"3630020430",420000,3,2.5,1470,1445,2,0,0,3,8,1160,310,2005,0,10
"1972200725",620000,3,2.5,1776,1248,3,0,0,3,8,1604,172,2006,0,9
"267000170",575950,3,2.25,1640,12000,1,0,0,3,7,1180,460,1967,0,47
"8961980290",666500,4,2.5,2860,6600,2,0,0,3,9,2860,0,2000,0,14
"1551500130",180000,4,1.5,1740,7292,1,0,0,3,7,1020,720,1962,0,52
"5557800010",261350,3,1.75,1390,18200,1,0,0,4,7,1390,0,1962,0,52
"3776300010",1030000,4,3.5,2730,5607,1,0,0,5,9,1660,1070,1948,0,67
"2473000680",390000,3,1.75,1435,8960,1,0,0,4,8,1435,0,1969,0,46
"7984400005",253500,3,1,1640,12384,1,0,0,4,7,1090,550,1954,0,60
"9238430680",625000,4,2.5,2630,48706,2,0,0,3,8,2630,0,1986,0,28
"3211000170",255000,4,2.5,1580,7800,1,0,0,4,7,1580,0,1959,0,55
"7338220280",257000,3,2.5,1740,3721,2,0,0,3,8,1740,0,2009,0,5
"8073000480",869000,2,1.75,1900,13122,1,1,4,3,7,1100,800,1954,0,60
"7525530670",745000,4,2.5,3130,10860,2,0,0,3,10,3130,0,1990,0,24
"191100275",1350000,4,3.5,3500,9525,2,0,0,3,10,3500,0,1999,0,15
"1214000050",350000,3,1.75,2130,7500,1,0,0,4,7,1090,1040,1956,0,58
"6852700279",475000,3,2.5,950,1110,2,0,0,3,8,950,0,2003,0,11
"5423600080",540000,3,2.5,1720,11656,2,0,0,3,8,1720,0,1987,1999,27
"6661200050",175000,2,1,830,2699,1,0,0,3,7,830,0,1996,0,18
"6146600170",1e+05,2,0.75,660,5240,1,0,0,4,4,660,0,1912,0,102
"366000095",890000,5,1,2590,4652,2,0,0,4,8,2310,280,1907,0,107
"2895550280",280000,3,2.5,1600,4271,2,0,0,3,7,1600,0,2000,0,14
"293760050",1050000,4,4.25,4390,13833,2,0,3,3,10,3320,1070,2003,0,11
"7298040500",486000,4,2.5,3560,12047,2,0,0,3,10,3560,0,1988,0,26
"7802900224",670000,5,2.5,2860,68519,2,0,0,5,8,2860,0,1958,0,56
"3904910010",480000,3,2.5,1640,7847,2,0,0,3,8,1640,0,1987,0,27
"8121100255",440000,3,1.75,1500,6180,1,0,0,4,6,1060,440,1947,0,67
"5700004040",1500000,3,3.25,3990,8505,2,0,2,3,9,2870,1120,1922,1999,92
"3528000290",743700,4,2.5,2610,33206,2,0,0,3,10,2610,0,1988,0,26
"9268200050",449950,3,1.75,1470,7590,1,0,0,3,7,1470,0,1988,0,26
"6132600221",367000,2,1,700,2334,1,0,0,3,7,700,0,1945,0,69
"3303980470",1185000,4,3.25,3960,12895,2,0,0,3,11,3960,0,2001,0,13
"1450000050",201000,3,1,900,7576,1,0,0,4,6,900,0,1959,0,56
"6788200605",575000,3,1.75,2010,3800,2,0,0,2,7,2010,0,1922,0,92
"2214800170",295000,3,2.5,1940,10350,1,0,0,3,7,1420,520,1979,0,36
"7116000225",190000,3,1,1510,8760,1,0,0,4,6,1510,0,1946,0,69
"2767600635",742500,2,3,2020,5000,1,0,0,3,8,1350,670,1952,0,63
"1644500050",875000,6,3.5,4430,11453,2,0,0,3,9,3000,1430,2001,0,14
"2579500101",1387000,4,3.5,4010,10880,2,0,3,4,11,3150,860,1990,0,25
"3876311650",6e+05,4,2.25,3070,8400,2,0,0,4,8,3070,0,1970,0,44
"7984400050",207000,3,1.5,1460,11100,1,0,0,3,7,1460,0,1956,0,58
"7852170130",650000,4,2.75,3260,5335,2,0,0,3,9,3260,0,2003,0,12
"9358000780",275000,2,1,830,5610,1,0,0,3,6,830,0,1922,0,93
"2663000345",1200000,4,2.5,2390,4200,2,0,0,3,9,2150,240,1924,0,91
"4338800500",262500,3,2,1130,7200,1,0,0,4,6,1130,0,1944,0,70
"5101407350",399000,2,1,1120,8661,1,0,0,3,7,1120,0,1946,0,68
"3512100050",139000,4,1.5,1410,10648,1,0,0,4,7,1410,0,1966,0,49
"6633900050",575000,3,2.5,1750,4797,2,0,0,4,7,1750,0,1991,0,23
"4083301950",580000,2,1,1040,3200,1,0,0,3,7,1040,0,1926,0,88
"7202350010",468000,3,2.25,1630,2490,2,0,0,3,7,1630,0,2004,0,10
"4168100130",230000,3,1,1380,10112,1,0,0,4,7,940,440,1963,0,52
"8155850010",675000,4,4,3680,18804,2,0,0,3,10,3680,0,1990,0,24
"7955030010",318000,3,1,1250,20040,1,0,0,3,7,1250,0,1970,0,44
"4136870020",332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,0,18
"1446401190",175000,2,1,620,6600,1,0,0,3,6,620,0,1963,0,52
"9323600380",817000,4,2.25,2600,10660,2,0,0,4,8,2600,0,1979,0,35
"3262300920",1200000,4,3,2150,8119,2,0,0,3,8,2150,0,1953,2004,62
"6332000130",525000,3,1.75,1470,6550,1,0,2,3,7,1070,400,1916,0,99
"9150100020",189000,3,1,1380,7282,1.5,0,0,5,6,1380,0,1915,0,100
"2770604081",629950,3,2.5,1680,1683,2,0,0,3,9,1120,560,2014,0,1
"6329000050",641500,1,1,1000,9084,1,1,3,3,7,1000,0,1950,0,65
"2125400010",490000,3,2.25,1630,7573,1,0,2,3,7,1230,400,1983,0,31
"3876313260",415000,3,1.75,1790,15142,1,0,0,3,7,1360,430,1976,0,39
"5101400561",250000,2,1,890,6380,1,0,0,3,6,890,0,1951,0,63
"9533100080",781000,3,1.5,1290,8175,1,0,0,4,7,820,470,1952,0,62
"9561100080",4e+05,4,2.25,2420,7927,1,0,0,4,7,1400,1020,1973,0,41
"5101402618",935000,4,3,3680,7105,2,0,2,3,10,2890,790,2008,0,6
"4027700009",575000,4,2.5,3020,17810,1,0,0,3,9,1600,1420,1979,0,35
"9544200277",1660000,4,3.25,4240,11189,2,0,2,3,10,4240,0,2006,0,8
"8731960050",302300,5,2.75,3130,9450,1,0,0,4,8,1580,1550,1973,0,41
"1393800005",355000,2,1,900,6656,1,0,0,3,7,900,0,1940,0,75
"3896100130",1538000,3,2.25,2880,7599,1,0,2,3,9,1710,1170,1958,2002,56
"7785000130",926250,4,1.75,2390,17717,1,0,0,4,8,2390,0,1964,0,51
"2968800825",3e+05,3,1.75,1450,7620,1,0,0,4,7,1050,400,1955,0,60
"7199330480",361500,3,1.75,1070,9000,1,0,0,4,7,1070,0,1978,0,36
"5458800415",616000,3,1.5,1740,9840,1,0,0,4,8,1740,0,1963,0,51
"8929000250",395000,2,1.75,1210,1161,2,0,0,3,8,1210,0,2014,0,1
"7893206305",245000,3,1.5,2100,10000,1,0,0,4,7,2100,0,1954,0,60
"7956300020",206000,3,1,1060,9600,1,0,0,4,6,1060,0,1962,0,52
"240000130",706000,4,2.5,3280,16575,1,0,0,3,9,2190,1090,1972,0,42
"1370803730",578000,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,78
"4299000130",341950,5,3,3070,5252,2,0,0,3,8,3070,0,2005,0,9
"1233100351",305000,3,1,1150,9048,1,0,0,2,7,1150,0,1922,0,92
"2652500225",575000,3,2.75,1710,3600,1,0,0,3,7,1590,120,1909,0,105
"3224069026",330000,3,1,1180,43124,1,0,0,4,6,1180,0,1959,0,55
"2592400250",445000,4,2.25,2130,7200,2,0,0,3,7,2130,0,1972,0,43
"4364700595",333000,3,1,1050,7560,1,0,0,3,7,1050,0,1951,0,63
"8562750660",598500,4,2.5,2520,3980,2,0,0,3,8,2520,0,2005,0,9
"7231600098",225000,2,1,700,6000,1,0,0,3,6,700,0,1943,0,71
"8635750980",570000,4,2.5,2640,4200,2,0,0,3,8,2640,0,1998,0,16
"5652600605",630000,5,2,2330,6783,1,0,0,3,7,1310,1020,1956,0,58
"2141310020",779000,5,2.25,2830,7738,2,0,0,4,8,2830,0,1977,0,38
"7852160080",760000,4,3.5,3720,13591,2,0,3,3,10,3720,0,2004,0,11
"3649100346",322968,5,1.75,1890,9600,1,0,0,4,7,1890,0,1960,0,55
"7852010840",595000,4,2.5,2910,7287,2,0,0,3,8,2910,0,1998,0,16
"823059145",321000,4,1,1300,18836,1,0,0,4,7,1300,0,1941,0,73
"9238430660",653000,3,2.25,2770,57745,2,0,0,3,8,2770,0,1985,0,30
"6329000190",750000,4,1.75,2520,21834,1,1,4,3,8,1420,1100,1960,0,54
"8818900250",530000,3,1,1340,4284,1,0,0,3,7,1080,260,1910,0,104
"1250200415",352750,2,1.75,1060,1241,2,0,0,3,7,960,100,2008,0,6
"3303951150",424950,4,2.5,2480,8563,2,0,0,3,8,2480,0,1992,0,23
"3083000048",427000,5,2.75,2220,4000,1,0,0,3,7,1230,990,1973,0,41
"1102000095",558000,4,2.5,3220,5120,2,0,0,3,9,2420,800,2000,0,14
"3426049153",438200,2,2,1600,5643,1,0,0,3,7,1600,0,1954,0,60
"7625700020",340000,1,1,640,4800,1,0,0,3,6,640,0,1918,0,96
"586000020",830005,4,3.75,3610,7904,3,0,0,3,11,3290,320,1994,0,20
"8724300010",548000,4,3.25,3420,5012,2,0,0,3,10,2330,1090,2008,0,6
"2741100741",411715,3,1.75,1840,5101,1,0,0,5,7,1040,800,1952,0,62
"3425059173",865000,4,4,2790,16117,2,0,0,4,9,2790,0,1999,0,15
"715010130",1750000,6,4.25,5860,13928,2,0,3,3,10,4150,1710,2013,0,2
"7504100920",688000,3,3,3450,16200,2,0,0,3,10,3450,0,1983,0,31
"5104520460",399950,4,2.5,2350,5100,2,0,0,3,8,2350,0,2003,0,12
"1257200020",555000,3,1,1250,4590,1.5,0,0,3,6,970,280,1903,0,112
"4452300130",677000,3,2,2000,3207,1,0,0,4,7,1100,900,1916,0,98
"8651520420",539000,3,2,2260,9568,1,0,0,3,8,1780,480,1985,0,29
"6401700010",410000,3,1.75,1510,6597,1,0,0,4,6,950,560,1939,0,75
"8857320130",472000,2,2.25,1800,2748,2,0,0,4,9,1800,0,1979,0,36
"1102000759",755000,3,2.5,2420,8856,1,0,3,3,9,1620,800,1957,0,57
"6457000080",269900,5,1.75,1750,8325,1,0,0,5,7,1750,0,1966,0,48
"1126059022",667400,4,2.5,2660,40312,2,0,0,4,8,2660,0,1977,0,37
"4340000010",1220000,3,2.25,2640,7544,1,0,0,3,10,2640,0,1995,0,19
"3052700460",544000,3,2.5,1460,1613,2,0,0,3,8,1180,280,2007,0,7
"567000020",8e+05,2,1,1570,5000,1.5,0,3,4,8,1570,0,1924,0,91
"3575304017",315000,3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,39
"7812801700",227000,4,1,1200,7200,1.5,0,0,3,6,1200,0,1944,0,70
"5103300020",765000,4,2.5,4040,25752,2,0,0,3,10,4040,0,2000,0,14
"9578080130",625000,3,3,1820,1641,3,0,0,3,8,1540,280,2006,0,8
"3885803044",1875000,4,5,5810,7440,2,0,0,3,10,3790,2020,2004,0,10
"9323600280",822600,4,2.5,3010,9600,1,0,2,3,9,1510,1500,1979,0,36
"7016100380",515000,4,2.5,1910,8947,1,0,0,4,8,1160,750,1970,0,45
"3438500114",377000,4,2,1640,5014,1,0,0,4,7,930,710,1982,0,33
"2597800010",6e+05,3,1,1480,17360,1,0,1,3,8,1480,0,1954,0,61
"8018000020",525300,4,1.75,2520,7770,1,0,0,3,8,1680,840,1965,0,49
"4055700167",760000,4,3,2840,13554,1,0,2,4,9,1990,850,1974,0,40
"1863900190",202000,2,1,840,7200,1,0,0,4,5,840,0,1907,0,107
"522079027",470000,3,2,1730,38884,1,0,0,3,8,1730,0,1997,0,17
"7525530470",810000,3,2.5,3140,10983,2,0,0,3,10,3140,0,1991,0,23
"8858100020",175000,3,1,1480,8415,1,0,0,3,7,1080,400,1967,0,48
"6414100231",440000,4,1.75,1920,7986,1,0,0,3,7,960,960,1952,0,62
"6303400460",197000,2,1,770,8636,1,0,0,2,6,770,0,1951,0,64
"9476200020",254000,3,1,1010,7384,1,0,2,5,6,1010,0,1943,0,72
"3575302938",405000,3,1,1460,10000,1.5,0,0,3,7,1460,0,2002,0,12
"2695600190",416000,2,1,940,4264,1,0,0,5,7,940,0,1949,0,66
"9433000470",779950,4,2.75,2840,4864,3,0,0,3,9,2840,0,2014,0,0
"7140200250",2e+05,4,2.75,1910,7210,1,0,0,4,7,1430,480,1980,0,35
"3905090130",658100,4,2.5,2430,8509,2,0,0,3,9,2430,0,1992,0,22
"3335000050",397000,2,1.75,1610,4104,1,0,0,3,7,950,660,1996,0,18
"4397650080",815000,3,3.75,2780,5002,2,0,0,3,10,2780,0,1999,0,15
"1568100380",345000,2,1,1160,8504,1,0,0,4,7,1160,0,1949,0,65
"8078570460",305500,4,2.5,1850,7199,2,0,0,4,7,1850,0,1989,0,25
"6382000080",340000,3,2.25,2120,13090,1,0,0,3,8,2120,0,1997,0,17
"7905380080",330000,5,2.5,2620,12763,1,0,0,3,7,1400,1220,1979,0,36
"6600490250",269000,4,2.5,2060,3608,2,0,0,3,7,2060,0,2004,0,11
"7200001756",349950,3,1,1060,9525,1,0,0,3,7,1060,0,1966,0,48
"4427100130",431000,3,1,1500,6240,1,0,0,4,7,1500,0,1953,0,62
"5606000255",735000,4,1.75,2380,5700,2,0,1,4,7,1820,560,1946,0,68
"1402700170",414000,5,3,3045,5030,2,0,0,3,8,3045,0,1999,0,15
"5366200460",619500,3,2.5,1700,4105,2,0,0,3,8,1700,0,1992,0,22
"1245500725",675000,3,1.75,1240,13869,1,0,0,4,7,1240,0,1957,0,57
"9477201060",380500,3,1,1410,7854,1,0,0,4,7,1410,0,1971,0,44
"4060000290",253000,3,1.5,880,6600,1,0,0,5,6,880,0,1945,0,69
"522059327",157500,2,1,740,9003,1,0,0,3,5,740,0,1949,0,65
"686530020",627000,4,2,2030,9300,1,0,0,4,8,2030,0,1976,0,38
"5145100460",469500,4,2.5,2090,7241,1,0,0,4,7,1140,950,2001,0,13
"6329000380",319950,2,1,920,8341,1,0,0,3,7,920,0,1939,0,75
"8960200280",249500,3,1,1180,7200,1,0,0,4,7,1180,0,1968,0,47
"2867100007",485000,3,1,1260,3230,1.5,0,0,3,7,1260,0,1907,0,108
"9542100005",1125000,5,3,3690,10260,1,0,4,4,9,2070,1620,1967,0,47
"1545807280",314500,3,1.75,1700,17355,1,0,0,3,7,1200,500,1978,0,36
"3996900460",220000,2,1,770,8149,1,0,0,3,6,770,0,1948,0,67
"217500005",444950,3,2.5,2020,7800,1,0,0,4,7,1330,690,1958,0,56
"1513800080",598000,4,2.5,2030,9825,1,0,0,3,8,1330,700,1985,0,29
"8691390460",699850,4,3.5,2690,6164,2,0,0,3,9,2690,0,2002,0,12
"6633900170",595000,3,2.5,1750,3354,2,0,0,4,7,1750,0,1991,0,23
"205000050",735000,4,2.5,3270,45537,2,0,0,3,9,3270,0,1993,0,21
"8838900167",542500,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,36
"7199330170",450000,3,1.75,1720,6960,1,0,0,3,7,1140,580,1978,0,37
"236500050",298500,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,0,55
"2025049028",403950,2,1,710,1136,2,0,0,4,7,710,0,1943,0,71
"3298700305",271000,2,1,710,4240,1,0,0,4,6,710,0,1942,0,72
"6145600780",335000,2,1,1510,3844,1,0,0,4,7,1510,0,1923,1970,91
"1332700010",305000,2,2.25,1610,1968,2,0,0,5,7,1610,0,1979,0,35
"2768300655",630000,3,3,1880,2200,2,0,0,3,8,1520,360,2007,0,8
"7224500010",253000,2,1.75,1220,5000,1,0,0,5,7,860,360,1921,0,93
"4037000185",395000,4,1.75,2060,7900,1,0,0,4,7,1070,990,1957,0,57
"7614100020",265000,3,2.5,1340,10290,1,0,0,4,7,1140,200,1981,0,33
"1423400225",225000,2,1,1030,9192,1,0,0,4,6,1030,0,1959,0,55
"5419000050",338500,4,2.5,2717,4513,2,0,0,3,8,2717,0,2005,0,9
"5151200290",3e+05,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,0,39
"4060000170",255000,2,1,1260,7810,2,0,0,3,6,1260,0,1945,0,69
"1568100290",337000,4,3,2240,8504,2,0,0,3,7,2240,0,1992,0,22
"4137010010",324900,3,2.25,2080,9740,2,0,0,3,8,2080,0,1988,0,27
"2581900284",821000,3,2.75,2760,8476,1,0,0,4,8,1690,1070,1967,0,47
"1222069136",5e+05,4,2.75,3000,213008,1,0,0,4,8,3000,0,1975,0,39
"7625701795",885000,4,3.5,3310,6000,2,0,2,3,8,2200,1110,2010,0,5
"1771100440",360000,4,2,1630,10375,1,0,0,5,7,1630,0,1968,0,46
"3211200290",304000,3,1,900,7500,1,0,0,4,7,900,0,1972,0,42
"4154302045",376000,2,1,880,2400,1,0,0,3,6,760,120,1918,0,97
